"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts","local_policies"
"9375",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841940000","  "," -Distilling or rectifying plant","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841940"," - Distilling or rectifying plant","9","1","R","0",NULL,NULL,NULL,"0"
"9376",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841950000","  "," -Heat exchange units A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841950"," - Heat exchange units","9","1","R","0",NULL,NULL,NULL,"0"
"9377",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841960000","  "," -Machinery for liquefying air or other gases","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841960"," - Machinery for liquefying air or other gases","9","1","R","0",NULL,NULL,NULL,"0"
"9378",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841981000","  "," --For making hot drinks or for cooking or heating food A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841981"," - - For making hot drinks or for cooking or heating food","9","1","R","0",NULL,NULL,NULL,"0"
"9379",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841989000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841989"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9380",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841990000","  "," -Parts A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841990"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9381",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842010000","  "," -Calendering or other rolling machines","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8420","Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","842010"," - Calendering or other rolling machines","9","1","R","0",NULL,NULL,NULL,"0"
"9382",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842091000","  "," --Cylinders","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8420","Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","842091"," - - Cylinders","9","1","R","0",NULL,NULL,NULL,"0"
"9383",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842099000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8420","Calendering or other rolling machines, other than for metals or glass, and cylinders therefor.","842099"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9384",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842111000","  "," --Cream separators","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842111"," - - Cream separators","9","1","R","0",NULL,NULL,NULL,"0"
"9385",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842112000","  "," --Clothes-dryers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842112"," - - Clothes-dryers","9","1","R","0",NULL,NULL,NULL,"0"
"9386",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842119000","  "," --Other A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842119"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9387",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842121000","  "," --For filtering or purifying water A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842121"," - - For filtering or purifying water","9","1","R","0",NULL,NULL,NULL,"0"
"9388",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842122000","  "," --For filtering or purifying beverages other than water","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842122"," - - For filtering or purifying beverages other than water","9","1","R","0",NULL,NULL,NULL,"0"
"9389",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842123010","  "," ---For motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842123"," - - Oil or petrol-filters for internal combustion engines","9","1","R","0",NULL,NULL,NULL,"0"
"9390",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842123090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842123"," - - Oil or petrol-filters for internal combustion engines","9","1","R","0",NULL,NULL,NULL,"0"
"9391",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842129010","  "," ---For motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842129"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9392",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842129090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842129"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9393",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842131000","  "," --Intake air filters for internal combustion engines A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842131"," - - Intake air filters for internal combustion engines","9","1","R","0",NULL,NULL,NULL,"0"
"9394",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842139010","  "," ---Air filtering or purifying machinery, other than a dry battery type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842139"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9395",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842139090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842139"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9396",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842191000","  "," --Of centrifuges, including centrifugal dryers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842191"," - - Of centrifuges, including centrifugal dryers","9","1","R","0",NULL,NULL,NULL,"0"
"9397",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842199010","  "," ---For motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842199"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9398",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842199090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8421","Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liqui","842199"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9399",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842211000","  "," --Of the household type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842211"," - - Of the household type","9","1","R","0",NULL,NULL,NULL,"0"
"9400",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842219000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842219"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9401",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842220000","  "," -Machinery for cleaning or drying bottles or other containers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842220"," - Machinery for cleaning or drying bottles or other containers","9","1","R","0",NULL,NULL,NULL,"0"
"9402",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842230020","  "," --Filling machines equipped with forming devices for containers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842230"," - Machinery for filling, closing, sealing, or labelling bottles, cans, boxes, bags or other containe","9","1","R","0",NULL,NULL,NULL,"0"
"9403",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842230090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842230"," - Machinery for filling, closing, sealing, or labelling bottles, cans, boxes, bags or other containe","9","1","R","0",NULL,NULL,NULL,"0"
"9404",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842240010","  "," --Automatic wrapping machines","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842240"," - Other packing or wrapping machinery (including heat-shrink wrapping machinery)","9","1","R","0",NULL,NULL,NULL,"0"
"9405",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842240090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842240"," - Other packing or wrapping machinery (including heat-shrink wrapping machinery)","9","1","R","0",NULL,NULL,NULL,"0"
"9406",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842290000","  "," -Parts","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8422","Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for f","842290"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9407",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","842310000","  "," -Personal weighing machines, including baby scales; household scales","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8423","Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight operate","842310"," - Personal weighing machines, including baby scales; household scales","9","1","R","0",NULL,NULL,NULL,"0"
